block	context	SZ	CSI	ProbeType	Ans	PC	RT
3	0	8	2	1	left'	0	0.799489996
3	0	8	2	2	right'	1	1.128568694
3	0	8	2	0	left'	1	1.059653063
3	0	8	2	0	left'	1	0.896685963
3	1	8	2	0	left'	1	0.853609599
3	1	8	2	1	left'	0	1.911403438
3	0	8	2	2	right'	1	0.741237469
3	0	8	2	0	left'	1	0.774684159
3	0	4	2	0	left'	1	0.684326663
3	0	4	2	0	left'	1	0.472080653
3	1	2	2	2	right'	1	0.470039454
3	1	2	2	2	right'	1	0.504922207
3	1	6	2	0	right'	0	0.617951183
3	1	6	2	0	left'	1	0.870414457
3	0	2	2	1	right'	1	0.617232756
3	0	2	2	1	right'	1	1.24275702
3	0	2	2	0	left'	1	0.536283486
3	0	2	2	1	right'	1	0.661966238
3	1	6	2	0	left'	1	0.493183832
3	1	6	2	0	left'	1	0.534282551
3	1	6	5	0	right'	0	1.154599681
3	1	6	5	0	left'	1	0.73073879
3	1	4	5	1	right'	1	0.727239426
3	1	4	5	2	right'	1	0.811287731
3	0	4	5	1	left'	0	1.013832063
3	0	4	5	2	right'	1	0.853573793
3	1	4	5	1	right'	1	0.82197451
3	1	4	5	0	left'	1	0.940038692
3	0	2	5	0	left'	1	0.560809405
3	0	2	5	2	right'	1	0.757535674
3	1	2	5	2	right'	1	0.487638144
3	1	2	5	0	left'	1	0.548561037
3	1	8	5	0	right'	0	0.743222029
3	1	8	5	2	right'	1	2.858989222
3	1	8	5	2	right'	1	0.790276148
3	1	8	5	0	left'	1	1.049295449
3	1	6	5	2	right'	1	0.680527546
3	1	6	5	1	right'	1	1.199266416
3	1	6	5	2	right'	1	0.892587071
3	1	6	5	2	right'	1	0.904943598
3	1	6	5	0	left'	1	0.822349513
3	1	6	5	0	left'	1	0.921763048
3	0	2	5	1	right'	1	0.716608304
3	0	2	5	0	left'	1	0.62304757
3	1	2	5	0	left'	1	0.780838324
3	1	2	5	1	right'	1	0.630368012
3	0	4	5	0	left'	1	1.00578609
3	0	4	5	0	right'	0	0.956328403
3	0	8	5	0	right'	0	0.907696905
3	0	8	5	1	left'	0	1.026352801
3	1	2	5	1	right'	1	0.70535389
3	1	2	5	0	left'	1	0.675331196
3	0	8	5	0	right'	0	0.777266327
3	0	8	5	2	right'	1	1.092090331
3	0	8	5	2	right'	1	1.189641486
3	0	8	5	0	right'	0	1.826469802
3	0	4	5	2	right'	1	1.298645215
3	0	4	5	0	right'	0	1.914127999
3	0	2	5	2	right'	1	0.714978031
3	0	2	5	0	left'	1	0.904428858
3	1	6	5	0	left'	1	0.665189552
3	1	6	5	1	left'	0	1.353947019
3	0	6	5	1	right'	1	0.770531678
3	0	6	5	0	left'	1	0.952347061
3	1	2	5	2	right'	1	0.631091569
3	1	2	5	0	left'	1	0.544980356
3	0	2	5	1	right'	1	0.733996574
3	0	2	5	1	right'	1	0.774613678
3	1	4	5	0	left'	1	0.866014005
3	1	4	5	0	left'	1	0.847490069
3	1	8	5	1	left'	0	0.684742573
3	1	8	5	0	right'	0	0.941150278
3	0	2	5	0	left'	1	0.51982243
3	0	2	5	0	left'	1	0.812719056
3	1	8	5	1	right'	1	0.790711151
3	1	8	5	0	right'	0	1.018185249
3	0	4	5	2	right'	1	0.72315032
3	0	4	5	0	left'	1	2.006401883
3	0	4	5	0	left'	1	0.780307399
3	0	4	5	0	left'	1	0.857993295
3	1	4	5	0	left'	1	0.651945256
3	1	4	5	2	right'	1	0.68984379
3	1	8	5	1	left'	0	1.266653167
3	1	8	5	2	right'	1	0.816972767
3	1	4	5	0	left'	1	0.792192213
3	1	4	5	0	left'	1	0.835537755
3	1	6	5	0	left'	1	0.75279959
3	1	6	5	0	left'	1	0.627793127
3	0	6	5	2	left'	0	0.850932592
3	0	6	5	0	left'	1	0.775535395
3	0	8	5	2	right'	1	0.768491665
3	0	8	5	1	left'	0	0.821606218
3	1	6	5	0	left'	1	0.652950262
3	1	6	5	1	right'	1	0.907151375
3	0	2	5	0	left'	1	0.532630145
3	0	2	5	2	right'	1	0.731400374
3	0	8	5	2	right'	1	0.722440579
3	0	8	5	0	right'	0	1.509393416
3	0	6	5	1	left'	0	0.701235574
3	0	6	5	0	left'	1	0.877886976
3	1	4	5	0	right'	0	0.713196967
3	1	4	5	2	left'	0	0.604205474
3	1	2	5	1	right'	1	0.538400445
3	1	2	5	2	right'	1	1.230450828
3	1	2	5	0	left'	1	0.542798631
3	1	2	5	2	right'	1	0.626860752
3	0	2	5	1	right'	1	0.793501169
3	0	2	5	1	right'	1	0.669659975
3	1	2	5	0	left'	1	0.634208431
3	1	2	5	1	right'	1	0.616213841
3	0	2	5	0	left'	1	0.88031936
3	0	2	5	1	right'	1	0.604582451
3	1	6	5	0	right'	0	1.19330901
3	1	6	5	1	right'	1	0.980864613
3	1	8	5	0	left'	1	0.974173386
3	1	8	5	0	right'	0	0.891852461
3	0	6	5	0	left'	1	0.970576126
3	0	6	5	0	right'	0	1.392557663
3	0	2	5	0	left'	1	0.596376213
3	0	2	5	0	left'	1	0.499055191
3	1	6	5	1	right'	1	1.150697287
3	1	6	5	0	right'	0	1.59239053
3	0	8	5	1	left'	0	0.700570833
3	0	8	5	0	left'	1	1.063246724
3	0	8	5	0	left'	1	1.034519565
3	0	8	5	1	left'	0	0.907396508
3	1	6	5	2	right'	1	0.752324719
3	1	6	5	0	left'	1	0.932509433
3	0	6	5	0	left'	1	0.967347947
3	0	6	5	2	right'	1	0.951323502
3	1	6	5	2	right'	1	0.664433231
3	1	6	5	1	right'	1	0.767679686
3	1	2	5	0	left'	1	0.605758379
3	1	2	5	0	left'	1	0.470309085
3	1	4	5	0	left'	1	0.593506853
3	1	4	5	0	left'	1	0.918988425
3	1	4	5	2	right'	1	0.77922384
3	1	4	5	2	right'	1	0.984014239
3	1	6	5	0	left'	1	0.686266267
3	1	6	5	2	right'	1	0.768151795
3	0	8	5	0	left'	1	0.835103147
3	0	8	5	1	right'	1	0.809468772
3	1	2	5	0	left'	1	0.625375743
3	1	2	5	0	left'	1	0.779181208
3	1	8	5	2	right'	1	0.678825035
3	1	8	5	0	left'	1	0.887624407
3	0	2	5	1	right'	1	0.595184101
3	0	2	5	2	right'	1	0.530854607
3	0	8	5	0	left'	1	0.946836894
3	0	8	5	0	right'	0	0.88322701
3	0	6	5	0	right'	0	1.515753062
3	0	6	5	0	left'	1	0.803795577
3	0	6	5	2	right'	1	0.761357935
3	0	6	5	1	right'	1	0.860368442
3	0	4	5	0	left'	1	0.515841484
3	0	4	5	0	left'	1	0.608954584
3	1	4	5	1	right'	1	0.663654805
3	1	4	5	1	right'	1	0.967415843
3	1	8	5	1	left'	0	0.911111795
3	1	8	5	0	left'	1	1.28382433
3	0	4	5	2	right'	1	0.88936876
3	0	4	5	0	left'	1	0.751961559
3	1	4	5	0	left'	1	0.681231366
3	1	4	5	1	left'	0	0.697266074
3	0	4	5	0	left'	1	0.585338116
3	0	4	5	1	left'	0	0.575361867
3	0	6	5	2	right'	1	1.522561922
3	0	6	5	2	right'	1	1.102993822
3	1	8	5	0	right'	0	0.682729797
3	1	8	5	0	left'	1	0.845134659
3	1	4	5	1	right'	1	0.897111179
3	1	4	5	1	left'	0	1.423667074
3	1	8	5	0	right'	0	1.433509111
3	1	8	5	0	left'	1	1.411966998
3	1	8	5	2	right'	1	0.701049257
3	1	8	5	2	right'	1	0.798688834
3	1	4	5	1	right'	1	1.035272333
3	1	4	5	0	left'	1	1.360080085
3	0	2	5	2	right'	1	0.557536226
3	0	2	5	2	right'	1	0.662497035
3	1	4	0.3	0	right'	0	1.113659285
3	1	4	0.3	0	right'	0	1.264218019
3	1	8	0.3	2	right'	1	0.891975619
3	1	8	0.3	2	left'	0	0.894972086
3	0	6	0.3	0	left'	1	0.778567783
3	0	6	0.3	1	right'	1	0.807454416
3	0	8	0.3	2	left'	0	0.787827185
3	0	8	0.3	0	right'	0	1.081183287
3	1	2	0.3	0	left'	1	0.576338847
3	1	2	0.3	0	left'	1	0.634616197
3	0	4	0.3	0	left'	1	0.640830974
3	0	4	0.3	0	left'	1	0.724632961
3	0	4	0.3	0	left'	1	0.571867634
3	0	4	0.3	0	left'	1	0.582205464
3	1	4	0.3	0	right'	0	0.848547576
3	1	4	0.3	0	left'	1	0.77935292
3	0	2	0.3	0	left'	1	0.733255649
3	0	2	0.3	0	left'	1	0.500505859
3	0	4	0.3	2	right'	1	0.902444108
3	0	4	0.3	0	left'	1	0.641822954
3	1	6	0.3	2	right'	1	0.692985915
3	1	6	0.3	0	right'	0	0.865164131
3	0	4	0.3	0	left'	1	0.717305019
3	0	4	0.3	1	right'	1	0.713408942
3	1	2	0.3	1	right'	1	1.070064267
3	1	2	0.3	0	left'	1	0.597740828
3	1	6	0.3	0	right'	0	1.150578471
3	1	6	0.3	2	right'	1	0.670927484
3	1	8	0.3	1	right'	1	0.84580019
3	1	8	0.3	1	right'	1	1.293137416
3	0	2	0.3	0	left'	1	0.675422381
3	0	2	0.3	0	left'	1	0.528304985
3	0	2	0.3	0	left'	1	0.426326433
3	0	2	0.3	2	left'	0	0.441309161
3	1	2	0.3	1	right'	1	0.958612365
3	1	2	0.3	2	right'	1	0.618806884
3	1	6	0.3	2	right'	1	0.723619665
3	1	6	0.3	2	right'	1	0.785801777
3	1	4	0.3	0	left'	1	1.414580962
3	1	4	0.3	0	left'	1	0.757173698
3	1	6	0.3	0	left'	1	0.584956008
3	1	6	0.3	0	left'	1	0.68428428
3	0	8	0.3	0	left'	1	0.711941695
3	0	8	0.3	0	left'	1	0.837921587
3	1	4	0.3	2	right'	1	0.69014616
3	1	4	0.3	2	right'	1	0.647488648
3	1	6	0.3	1	right'	1	1.24648751
3	1	6	0.3	2	left'	0	0.802103329
3	0	4	0.3	0	right'	0	0.821807535
3	0	4	0.3	1	left'	0	0.656321732
3	0	6	0.3	1	right'	1	1.151712952
3	0	6	0.3	0	left'	1	0.817444876
3	0	2	0.3	0	left'	1	0.556221349
3	0	2	0.3	0	left'	1	0.51041658
3	1	6	0.3	2	left'	0	0.760074637
3	1	6	0.3	0	right'	0	0.924452802
3	0	8	0.3	1	right'	1	0.696986204
3	0	8	0.3	2	right'	1	1.045705295
3	1	8	0.3	1	right'	1	1.476831759
3	1	8	0.3	1	right'	1	0.908080592
3	0	8	0.3	2	right'	1	0.823555047
3	0	8	0.3	2	right'	1	0.943658847
3	1	2	0.3	0	left'	1	0.695479089
3	1	2	0.3	1	right'	1	0.811188256
3	1	8	0.3	2	right'	1	0.671987359
3	1	8	0.3	2	right'	1	0.909026387
3	1	2	0.3	2	right'	1	0.868324019
3	1	2	0.3	2	right'	1	0.590524202
3	1	6	0.3	0	right'	0	0.926977556
3	1	6	0.3	0	left'	1	1.066982932
3	1	4	0.3	1	right'	1	0.996586689
3	1	4	0.3	0	left'	1	0.674911983
3	0	8	0.3	0	left'	1	0.932148641
3	0	8	0.3	2	right'	1	0.662168217
3	0	6	0.3	0	left'	1	0.998845387
3	0	6	0.3	0	left'	1	0.914953004
3	0	2	0.3	1	right'	1	0.646256667
3	0	2	0.3	2	right'	1	0.561996387
3	1	8	0.3	0	right'	0	0.796984349
3	1	8	0.3	0	left'	1	1.125018701
3	1	2	0.3	1	right'	1	0.732727487
3	1	2	0.3	1	right'	1	0.707060743
3	1	4	0.3	2	right'	1	0.601354667
3	1	4	0.3	2	right'	1	0.57207132
3	0	8	0.3	0	right'	0	0.816494738
3	0	8	0.3	0	left'	1	0.762119387
3	1	8	0.3	0	right'	0	1.296302831
3	1	8	0.3	0	right'	0	0.80371584
3	0	2	0.3	1	right'	1	0.540514274
3	0	2	0.3	1	right'	1	0.637922139
3	1	8	0.3	0	left'	1	0.739961481
3	1	8	0.3	0	left'	1	0.602154014
3	0	4	0.3	2	left'	0	1.324351828
3	0	4	0.3	1	right'	1	0.958577233
3	1	2	0.3	0	left'	1	0.57275264
3	1	2	0.3	2	right'	1	0.565604305
3	1	8	0.3	0	right'	0	1.153996519
3	1	8	0.3	0	left'	1	0.907100454
3	0	2	0.3	0	left'	1	0.535102003
3	0	2	0.3	1	right'	1	0.53564398
3	0	8	0.3	2	right'	1	0.958177757
3	0	8	0.3	0	right'	0	1.17702522
3	1	6	0.3	0	left'	1	1.247106462
3	1	6	0.3	0	left'	1	0.769465487
3	0	6	0.3	1	left'	0	0.702360186
3	0	6	0.3	0	left'	1	0.971975477
3	0	4	0.3	1	right'	1	1.203114731
3	0	4	0.3	1	right'	1	0.773319723
3	0	6	0.3	1	left'	0	0.970345993
3	0	6	0.3	1	right'	1	0.844878474
3	0	6	0.3	0	left'	1	1.234423485
3	0	6	0.3	0	left'	1	0.621300058
3	1	4	0.3	0	left'	1	0.699515694
3	1	4	0.3	1	right'	1	0.663024801
3	0	2	0.3	2	left'	0	0.565979702
3	0	2	0.3	0	left'	1	0.744546774
3	0	6	0.3	1	right'	1	1.207871735
3	0	6	0.3	0	left'	1	0.83475025
3	0	4	0.3	0	left'	1	1.030811383
3	0	4	0.3	0	left'	1	0.643707834
3	0	8	0.3	1	left'	0	0.651352357
3	0	8	0.3	0	right'	0	0.742067811
3	1	6	0.3	0	left'	1	1.062520008
3	1	6	0.3	2	right'	1	1.026443986
3	1	2	0.3	1	right'	1	0.791240101
3	1	2	0.3	0	left'	1	0.592306845
3	1	8	0.3	1	right'	1	0.889210075
3	1	8	0.3	0	left'	1	1.426538013
3	0	6	0.3	2	right'	1	1.207416206
3	0	6	0.3	1	right'	1	1.064831207
3	0	2	0.3	1	right'	1	0.882382268
3	0	2	0.3	2	right'	1	0.748887328
3	0	4	0.3	2	right'	1	0.640395181
3	0	4	0.3	1	right'	1	0.92459254
3	0	2	0.3	1	right'	1	0.587801685
3	0	2	0.3	1	right'	1	1.661302158
3	1	4	0.3	2	right'	1	0.636794369
3	1	4	0.3	2	right'	1	1.024452921
3	1	6	0.3	2	right'	1	0.618067143
3	1	6	0.3	1	left'	0	0.767063103
3	0	6	0.3	1	right'	1	1.439023225
3	0	6	0.3	0	left'	1	0.576051477
3	0	2	0.3	0	left'	1	0.598477016
3	0	2	0.3	1	right'	1	0.59336751
3	0	8	0.3	2	right'	1	0.793226825
3	0	8	0.3	2	right'	1	1.415198335
3	1	6	0.3	2	right'	1	0.790823651
3	1	6	0.3	2	right'	1	0.949802571
3	0	4	0.3	0	left'	1	0.932436801
3	0	4	0.3	0	left'	1	1.007162151
3	1	2	0.3	2	right'	1	0.716908306
3	1	2	0.3	1	right'	1	0.914478133
3	1	4	0.3	0	left'	1	0.713405784
3	1	4	0.3	2	right'	1	0.612980926
3	1	8	0.3	1	right'	1	1.437658216
3	1	8	0.3	0	left'	1	0.981080931
3	0	4	0.3	2	right'	1	0.671448145
3	0	4	0.3	1	right'	1	0.916498014
3	0	8	0.3	2	right'	1	0.716978175
3	0	8	0.3	1	right'	1	0.905360837
3	0	8	2	0	left'	1	0.838891856
3	0	8	2	1	right'	1	1.188927797
3	1	2	2	0	left'	1	0.498978217
3	1	2	2	1	right'	1	0.634096325
3	0	2	2	0	left'	1	0.401203245
3	0	2	2	0	left'	1	0.460799418
3	0	4	2	0	left'	1	0.947947296
3	0	4	2	0	left'	1	0.869842187
3	0	6	2	2	right'	1	0.600861242
3	0	6	2	2	right'	1	0.793372089
3	0	6	2	0	left'	1	0.771557211
3	0	6	2	1	right'	1	0.780552138
3	1	8	2	1	left'	0	0.810685753
3	1	8	2	0	left'	1	0.847400858
3	0	8	2	0	left'	1	0.60383363
3	0	8	2	1	left'	0	0.841852007
3	1	4	2	1	right'	1	0.637636743
3	1	4	2	2	right'	1	0.872972865
3	0	8	2	0	right'	0	1.083797251
3	0	8	2	2	right'	1	0.776288952
3	1	8	2	0	left'	1	0.867669147
3	1	8	2	1	left'	0	1.155469292
3	0	6	2	2	left'	0	0.844185311
3	0	6	2	0	left'	1	0.594489359
3	1	6	2	0	right'	0	1.079903936
3	1	6	2	0	right'	0	0.858461851
3	0	6	2	2	right'	1	0.727833903
3	0	6	2	1	right'	1	0.785150457
3	0	6	2	0	left'	1	0.687636407
3	0	6	2	0	left'	1	1.025701876
3	0	2	2	0	left'	1	0.508456699
3	0	2	2	0	right'	0	1.009855458
3	1	4	2	0	left'	1	0.649457608
3	1	4	2	0	left'	1	0.611548811
3	0	2	2	2	right'	1	0.518204394
3	0	2	2	1	right'	1	1.251701623
3	1	2	2	2	right'	1	0.624929687
3	1	2	2	1	right'	1	1.00199225
3	1	2	2	2	right'	1	0.562232835
3	1	2	2	2	right'	1	0.687878382
3	1	6	2	2	right'	1	0.706433502
3	1	6	2	2	right'	1	1.012219158
3	0	4	2	2	right'	1	0.694264081
3	0	4	2	0	right'	0	0.782363202
3	0	8	2	0	right'	0	0.843985968
3	0	8	2	2	right'	1	0.880134622
3	0	6	2	0	left'	1	1.886731507
3	0	6	2	2	right'	1	0.970892707
3	0	4	2	2	right'	1	0.64295704
3	0	4	2	0	left'	1	1.013654825
3	0	8	2	2	right'	1	0.709679839
3	0	8	2	2	right'	1	1.045975296
3	1	4	2	0	left'	1	0.602596122
3	1	4	2	0	left'	1	0.928443618
3	0	4	2	2	right'	1	0.815344467
3	0	4	2	0	left'	1	2.092076909
3	1	2	2	2	right'	1	0.567480106
3	1	2	2	1	right'	1	0.614041196
3	1	4	2	0	left'	1	0.769866543
3	1	4	2	0	left'	1	0.645049948
3	0	2	2	2	right'	1	0.5722679
3	0	2	2	1	right'	1	0.763782819
3	1	8	2	0	right'	0	1.34917383
3	1	8	2	0	right'	0	1.220426421
3	1	8	2	0	left'	1	0.780781087
3	1	8	2	1	right'	1	0.919578955
3	0	4	2	0	left'	1	0.704165724
3	0	4	2	0	right'	0	1.335228872
3	1	2	2	1	right'	1	0.586065621
3	1	2	2	2	right'	1	0.560716247
3	1	6	2	0	left'	1	0.952007191
3	1	6	2	0	left'	1	1.038613012
3	0	2	2	0	left'	1	0.634582644
3	0	2	2	0	left'	1	0.50138968
3	0	4	2	0	left'	1	0.799626734
3	0	4	2	0	left'	1	0.605755616
3	0	6	2	1	right'	1	0.703275982
3	0	6	2	0	left'	1	1.020136446
3	1	8	2	0	left'	1	1.374031754
3	1	8	2	2	left'	0	1.854300113
3	1	4	2	2	right'	1	0.706672319
3	1	4	2	0	right'	0	0.887359932
3	1	8	2	0	left'	1	0.776285005
3	1	8	2	0	left'	1	0.775286314
3	1	4	2	0	left'	1	1.141441044
3	1	4	2	1	right'	1	1.115676798
3	0	2	2	1	right'	1	0.695580143
3	0	2	2	0	left'	1	0.411651601
3	0	2	2	2	right'	1	0.651432884
3	0	2	2	0	left'	1	0.719603982
3	1	4	2	0	left'	1	0.519407559
3	1	4	2	2	right'	1	0.852677734
3	1	6	2	2	right'	1	0.706482055
3	1	6	2	0	left'	1	0.808986795
3	0	6	2	2	left'	0	0.629002608
3	0	6	2	0	right'	0	1.188110686
3	1	8	2	2	right'	1	0.74575744
3	1	8	2	0	left'	1	0.745189015
3	1	2	2	0	left'	1	0.457314264
3	1	2	2	0	left'	1	0.438305984
3	0	4	2	2	right'	1	0.604001789
3	0	4	2	0	left'	1	0.613726983
3	0	6	2	0	left'	1	0.568278269
3	0	6	2	0	left'	1	0.736473169
3	1	4	2	2	right'	1	0.742803605
3	1	4	2	1	right'	1	1.185214089
3	1	2	2	2	right'	1	0.538508998
3	1	2	2	2	right'	1	0.760937538
3	0	6	2	1	right'	1	0.609393534
3	0	6	2	0	left'	1	0.923959378
3	0	8	2	1	right'	1	0.674966852
3	0	8	2	2	left'	0	0.869922319
3	1	8	2	2	right'	1	0.700425569
3	1	8	2	2	right'	1	0.896772098
3	0	6	2	0	left'	1	0.645953112
3	0	6	2	0	right'	0	0.958757234
3	0	2	2	0	left'	1	0.647176804
3	0	2	2	2	right'	1	0.577647409
3	0	2	2	0	left'	1	0.461913768
3	0	2	2	0	left'	1	0.56335508
3	1	8	2	1	left'	0	0.671313539
3	1	8	2	0	left'	1	0.930638763
3	1	6	2	0	left'	1	0.988288082
3	1	6	2	1	right'	1	0.810870491
3	0	2	2	1	right'	1	0.581358353
3	0	2	2	2	right'	1	0.518265578
3	1	8	2	0	right'	0	0.813610772
3	1	8	2	0	left'	1	1.676889627
3	0	2	2	2	right'	1	0.546532471
3	0	2	2	1	right'	1	0.961398435
3	0	6	2	0	left'	1	0.737193963
3	0	6	2	0	right'	0	1.252845972
3	1	2	2	1	right'	1	0.59518489
3	1	2	2	2	right'	1	0.571432237
3	1	8	2	0	right'	0	0.892377069
3	1	8	2	0	right'	0	1.337868889
3	1	4	2	0	left'	1	0.782713336
3	1	4	2	0	right'	0	1.249981349
3	0	2	2	0	left'	1	0.521892049
3	0	2	2	1	right'	1	0.73501816
3	1	6	2	0	left'	1	0.883290958
3	1	6	2	2	right'	1	0.705053888
3	1	6	2	1	right'	1	0.696902914
3	1	6	2	2	right'	1	0.803871367
3	0	6	2	1	left'	0	0.776415269
3	0	6	2	0	left'	1	0.799185811
3	1	4	2	2	right'	1	0.551746584
3	1	4	2	0	right'	0	0.942319102
3	1	8	2	1	right'	1	1.498620978
3	1	8	2	1	right'	1	0.969313355
3	1	4	2	0	left'	1	0.713202493
3	1	4	2	2	right'	1	0.643770598
3	1	4	2	1	right'	1	1.032899159
3	1	4	2	2	right'	1	0.716508041
3	1	8	2	2	left'	0	0.846761775
3	1	8	2	2	right'	1	1.26746554
3	1	8	2	1	left'	0	1.44798223
3	1	8	2	0	left'	1	1.154665208
3	1	4	2	0	left'	1	0.715923826
3	1	4	2	2	right'	1	0.851143777
3	0	2	5	1	left'	0	1.156319756
3	0	2	5	1	right'	1	1.356797382
3	0	6	5	2	right'	1	1.083348983
3	0	6	5	2	right'	1	0.913034268
3	1	6	5	1	right'	1	1.850373498
3	1	6	5	2	right'	1	1.503089275
3	0	8	5	1	right'	1	1.219220901
3	0	8	5	2	right'	1	0.853440689
3	0	8	5	2	right'	1	0.858886695
3	0	8	5	1	right'	1	0.819959996
3	1	2	5	0	left'	1	0.743315985
3	1	2	5	2	right'	1	0.69087027
3	0	8	5	1	right'	1	1.34789057
3	0	8	5	0	left'	1	0.562051869
3	1	8	5	1	right'	1	1.181734351
3	1	8	5	0	left'	1	0.738181866
3	0	8	5	2	right'	1	0.824654828
3	0	8	5	0	right'	0	0.901102332
3	1	4	5	2	right'	1	1.028161786
3	1	4	5	0	left'	1	0.64507334
3	1	6	5	1	right'	1	1.432902651
3	1	6	5	0	left'	1	0.801484739
3	1	6	5	0	left'	1	0.954246337
3	1	6	5	2	right'	1	1.184544039
3	1	4	5	2	right'	1	0.90106297
3	1	4	5	0	left'	1	1.601882681
3	1	2	5	1	right'	1	0.582736176
3	1	2	5	0	left'	1	0.472228974
3	1	6	5	1	right'	1	1.585755892
3	1	6	5	1	right'	1	0.562965596
3	1	2	5	1	right'	1	0.59670289
3	1	2	5	2	right'	1	0.544256274
3	0	4	5	2	right'	1	0.758928671
3	0	4	5	2	right'	1	0.626325858
3	0	2	5	0	left'	1	0.761359467
3	0	2	5	0	left'	1	0.859453981
3	1	2	5	1	right'	1	0.488612664
3	1	2	5	0	left'	1	0.420606846
3	1	2	5	0	left'	1	0.511826622
3	1	2	5	2	right'	1	0.60272129
3	1	4	5	1	right'	1	0.63757573
3	1	4	5	2	right'	1	0.559078425
3	1	4	5	0	left'	1	0.769858542
3	1	4	5	2	right'	1	0.501649727
3	0	8	5	0	left'	1	1.028304809
3	0	8	5	2	left'	0	0.781167906
3	1	4	5	2	right'	1	0.845353858
3	1	4	5	0	left'	1	0.712238746
3	0	4	5	0	left'	1	0.836665788
3	0	4	5	0	left'	1	1.039390624
3	1	8	5	0	right'	0	2.08659345
3	1	8	5	0	left'	1	1.700392443
3	0	6	5	2	right'	1	0.950385307
3	0	6	5	0	left'	1	0.840861842
3	0	4	5	0	left'	1	0.849314344
3	0	4	5	1	right'	1	0.737529247
3	1	8	5	0	left'	1	0.949234509
3	1	8	5	2	left'	0	1.236622581
3	0	4	5	0	left'	1	0.71914954
3	0	4	5	0	left'	1	1.221724411
3	1	8	5	2	right'	1	1.887548462
3	1	8	5	0	left'	1	1.290430924
3	0	4	5	0	right'	0	0.949088481
3	0	4	5	1	left'	0	0.935694461
3	0	6	5	2	right'	1	1.217540076
3	0	6	5	0	left'	1	0.717899287
3	1	2	5	2	right'	1	0.957516645
3	1	2	5	2	right'	1	2.865978672
3	1	6	5	2	right'	1	0.8867405
3	1	6	5	0	left'	1	0.802385846
3	0	2	5	1	right'	1	0.814302459
3	0	2	5	0	left'	1	1.787359978
3	0	2	5	0	left'	1	0.555559328
3	0	2	5	1	right'	1	0.684728978
3	0	6	5	2	right'	1	1.017511651
3	0	6	5	1	right'	1	1.796648986
3	1	8	5	0	left'	1	0.809078199
3	1	8	5	2	right'	1	1.666247412
3	0	6	5	2	right'	1	1.546176273
3	0	6	5	1	right'	1	0.867881845
3	1	2	5	1	left'	0	0.983889136
3	1	2	5	0	left'	1	0.666270848
3	1	8	5	0	left'	1	1.238338561
3	1	8	5	1	right'	1	0.939633313
3	1	6	5	1	right'	1	0.781085878
3	1	6	5	0	left'	1	0.736937623
3	1	6	5	1	right'	1	1.220962722
3	1	6	5	2	right'	1	0.916914228
3	0	8	5	0	left'	1	1.40852828
3	0	8	5	0	left'	1	1.211826352
3	0	6	5	1	right'	1	1.431202896
3	0	6	5	0	left'	1	1.088575045
3	1	4	5	0	left'	1	0.966764189
3	1	4	5	0	left'	1	0.798448497
3	1	2	5	0	left'	1	0.767134187
3	1	2	5	0	left'	1	0.804478615
3	0	6	5	0	left'	1	1.082867631
3	0	6	5	2	right'	1	1.681068661
3	0	8	5	2	right'	1	1.120157073
3	0	8	5	0	left'	1	0.728108933
3	1	2	5	1	right'	1	1.363437453
3	1	2	5	0	left'	1	0.578473718
3	1	4	5	0	left'	1	0.858552573
3	1	4	5	2	right'	1	1.136157364
3	1	6	5	0	left'	1	0.662813949
3	1	6	5	1	right'	1	0.821965628
3	1	8	5	0	left'	1	1.135763449
3	1	8	5	1	right'	1	1.07453081
3	1	6	5	0	right'	0	0.94557269
3	1	6	5	0	right'	0	1.891822938
3	0	8	5	0	left'	1	0.666082454
3	0	8	5	1	right'	1	1.22489887
3	0	2	5	1	right'	1	1.761569796
3	0	2	5	2	right'	1	0.76063774
3	0	4	5	0	left'	1	0.850509611
3	0	4	5	2	right'	1	0.84404892
3	1	2	5	0	left'	1	0.664132709
3	1	2	5	0	left'	1	1.31245923
3	0	4	5	2	right'	1	0.874116282
3	0	4	5	2	right'	1	0.863082448
3	0	8	5	2	right'	1	1.199821101
3	0	8	5	0	left'	1	0.892194619
3	0	2	5	2	right'	1	0.670127372
3	0	2	5	2	right'	1	0.728493534
3	1	2	5	1	right'	1	1.389155222
3	1	2	5	2	right'	1	0.670070884
3	1	2	5	0	left'	1	0.719916938
3	1	2	5	0	left'	1	1.177465283
3	0	6	5	1	right'	1	1.597193857
3	0	6	5	2	right'	1	0.798499276
3	1	4	5	0	left'	1	0.833497339
3	1	4	5	0	left'	1	1.085157207
3	1	2	5	0	left'	1	0.945208221
3	1	2	5	2	right'	1	0.790170868
3	1	6	5	0	left'	1	0.775424435
3	1	6	5	0	right'	0	1.082330692
3	0	6	5	0	left'	1	1.04952936
3	0	6	5	0	right'	0	1.090075289
3	1	6	5	0	right'	0	1.224833668
3	1	6	5	2	right'	1	0.805670877
3	0	8	5	2	right'	1	0.774852642
3	0	8	5	0	left'	1	1.103524595
3	0	4	5	1	right'	1	0.810125034
3	0	4	5	0	left'	1	0.770496438
3	0	8	5	0	left'	1	1.321074887
3	0	8	5	1	right'	1	1.421925005
3	0	2	5	0	left'	1	1.47639408
3	0	2	5	1	right'	1	0.938659492
3	0	4	5	0	left'	1	0.752100506
3	0	4	5	0	left'	1	1.071705797
